PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),SO2 (µg/m³),CO (mg/m³),O3 (µg/m³),Temperature (°C),Humidity (%),Wind Speed (m/s),Wind Direction (°),Pressure (hPa),Precipitation (mm),Visibility (km),AQI,Season,City,Latitude,Longitude,Day of Week,Hour,Month,Year,Weather Condition,Station ID
105.3611723,268.5287985,23.11011239,16.28522837,3.022163727,157.2060424,23.24968031,36.44629638,7.808232502,177.7977041,1027.006918,41.59893417,3.959157261,356,Autumn,Beijing,26.98596547,128.2210846,Sunday,17,9,2021,Cloudy,1
185.0073875,144.2717551,86.74515533,35.90206901,4.535205928,168.0929416,26.71262854,85.66184625,1.76329521,207.3325451,1029.371605,32.18562443,10.02600609,124,Summer,Beijing,40.1577022,120.3900522,Sunday,22,1,2020,Haze,94
163.3265241,232.0618404,77.03621144,30.28289845,4.92813826,188.7864547,33.52543714,80.02397638,8.813797234,76.99242968,1029.965292,40.02079747,0.863280432,18,Summer,Chengdu,24.78273458,118.0199108,Wednesday,4,9,2018,Rain,94
45.76168119,252.0998374,27.84915289,45.88073296,0.251510816,173.8832457,29.20818928,50.87506884,7.853415203,89.52849581,993.8475825,38.30575713,15.96698104,225,Autumn,Beijing,26.03008335,124.1456552,Sunday,5,6,2018,Snow,99
86.97950027,107.5151973,30.99846779,49.86892063,3.535559931,39.77077818,38.41388415,85.0979848,5.371713254,147.9083926,1035.796226,13.6652273,1.407616181,83,Summer,Guangzhou,37.07013884,116.3895418,Friday,18,8,2019,Haze,94
12.76362311,71.40140912,24.69331825,4.220118616,3.31250016,131.6669525,-1.591711449,33.15004604,4.31290547,125.7962393,1016.847884,16.98347074,10.62647053,269,Autumn,Shenzhen,33.3946071,105.1724893,Sunday,10,8,2022,Clear,20
12.15344084,39.5301121,52.64880291,32.37507211,4.464439382,186.7208562,3.466676736,13.14741973,0.663962991,135.7844821,1044.285268,30.48646619,2.490683589,362,Winter,Chengdu,46.69834084,124.9394725,Tuesday,13,11,2016,Cloudy,3
145.6075914,254.5869869,9.168719214,2.851557175,2.373098175,166.9245191,31.30951796,74.36738981,5.215741352,332.6562382,1045.978251,12.97160078,7.294017454,447,Autumn,Chengdu,39.0397305,119.1236014,Sunday,20,11,2023,Haze,9
237.2203053,266.5540868,64.96790142,48.09040605,0.366582618,76.31882916,3.620518218,17.59014148,0.301981108,277.8451718,1030.123991,15.9788784,3.995411749,495,Winter,Guangzhou,25.88120402,127.1860425,Friday,21,1,2024,Snow,30
163.5066091,222.9379936,71.82582664,38.36706721,0.350323411,65.73201563,0.666248521,61.2032717,0.456529885,153.5872392,990.4383289,40.24935882,1.423851961,445,Summer,Guangzhou,28.98406308,126.4422,Monday,0,3,2021,Fog,15
111.2981536,218.7744998,42.19563519,25.44330434,1.202854027,180.4355664,25.18262909,24.38132767,9.586627953,267.0161247,1044.282396,11.56867527,16.60307692,169,Summer,Chengdu,38.8908539,106.572536,Tuesday,2,7,2019,Clear,25
67.3709376,97.53305963,62.92356606,41.153087,1.661396506,173.9554574,19.1311653,51.61493974,2.541563368,196.9377923,1009.132998,17.51884319,5.338324759,210,Summer,Shenzhen,32.76943633,122.1417498,Saturday,21,12,2024,Snow,63
85.06490854,181.3517691,25.88096217,18.7433733,3.640622633,45.64224185,26.92086486,94.11371529,2.908792947,198.3702635,1020.778481,19.73667695,9.26478709,0,Autumn,Shanghai,44.77709681,121.682193,Monday,21,3,2019,Snow,96
24.24772563,32.95536141,45.64189992,43.61131028,3.341727204,46.26289141,18.82703943,36.78468696,1.477864625,80.66496074,994.9726641,3.804573705,17.6426291,376,Winter,Shenzhen,28.71901932,98.28112011,Tuesday,6,6,2016,Cloudy,2
225.2415758,224.788225,85.64123399,5.69150558,0.539304606,77.93745294,-8.95591989,65.15332447,3.113957826,295.1527527,980.8848668,9.508285634,5.784760986,184,Winter,Shanghai,31.81630614,95.72856478,Monday,23,5,2019,Clear,55
164.3557433,177.888025,48.89410267,4.198912405,4.339440479,131.4523981,38.92054968,80.90925735,4.804941909,158.2247938,984.3103715,33.64420754,9.182467468,493,Spring,Chengdu,23.83340595,91.51781738,Wednesday,13,3,2016,Haze,56
209.8173215,77.15717501,13.43221311,49.613181,2.318473281,134.3165976,4.607164454,96.02709916,1.40777589,261.5653063,996.0530923,28.60207147,10.69638083,173,Spring,Beijing,34.76273873,129.8047893,Sunday,13,6,2017,Cloudy,28
211.2446312,147.6006377,5.490949941,32.79880842,1.471399065,164.4145214,33.1369538,41.92519798,6.975929347,182.4749364,999.7007411,29.5845143,16.28801914,130,Winter,Beijing,31.79422439,122.0484989,Thursday,10,7,2017,Haze,10
202.7921308,146.9125456,94.87479112,3.238096374,1.748926528,20.52494189,22.97289945,93.14788632,4.002943438,331.4644851,1032.201279,32.4961203,15.67573591,217,Spring,Beijing,27.08729406,126.8308793,Tuesday,11,9,2020,Fog,49
38.88647991,238.2460844,56.22254947,6.320108107,0.409065225,188.5379893,-4.887766515,37.78421045,1.483820779,175.1874855,1041.316531,29.20624031,11.99270867,461,Winter,Shanghai,42.13416611,108.0279019,Wednesday,0,9,2015,Clear,6
58.91827675,36.16160567,74.68335437,28.5566561,1.757987536,145.7178856,38.30627232,65.9185839,4.524937975,322.5208123,1049.703324,1.186433409,10.55833036,334,Winter,Beijing,32.59315329,121.9880872,Sunday,17,3,2024,Clear,27
158.8195195,248.9916377,86.74546681,19.40837409,0.714132644,90.55754535,6.195716225,53.31943831,5.474599647,253.1479272,994.5572926,0.719324362,0.250939503,355,Summer,Shanghai,38.58692587,128.2345242,Friday,16,3,2017,Haze,26
19.87927458,204.2420193,27.89357048,14.55604509,2.723213618,105.9565037,35.6831604,20.85645387,9.492121896,350.7137145,1047.846863,35.79496326,10.45788728,391,Winter,Chengdu,26.30913042,99.72670026,Tuesday,15,10,2019,Clear,66
107.2193391,201.6343339,34.94075105,6.569860796,3.003250148,183.5110344,3.601658301,53.45748995,9.51185292,317.5913436,1028.849348,2.200212052,14.87068601,105,Spring,Shanghai,28.45621702,122.5286133,Tuesday,0,5,2020,Haze,13
190.4165618,189.2250561,68.06237298,32.25891487,3.38098392,29.21830446,35.36287352,46.96095767,1.720685542,358.4474043,1048.846429,39.9226815,15.4234877,426,Summer,Guangzhou,42.54455346,105.9718391,Monday,5,3,2024,Haze,40
77.88871636,181.3968549,40.93216142,28.78898738,4.163071243,69.59078491,11.38908509,89.20840166,3.335867863,272.5736101,1046.174414,6.908383057,7.674504272,250,Autumn,Shenzhen,30.76234757,128.9114157,Tuesday,11,4,2020,Haze,42
124.4833096,237.2977302,81.1579559,31.04304279,4.037860632,121.2883381,14.00547449,28.21999862,1.104719041,139.4165687,1018.056166,28.00311553,10.4239022,327,Spring,Chengdu,40.79505383,123.6803996,Friday,1,9,2020,Haze,34
99.96089805,63.59890025,87.96436576,21.84655726,3.663798712,39.5030844,-4.804299515,97.01995761,7.462589091,251.7920155,1047.012882,6.977173938,16.23525426,352,Spring,Chengdu,29.64911753,114.2793366,Friday,3,5,2015,Fog,15
101.7184735,189.1792477,52.19836422,19.20039471,1.436451434,193.4364159,29.50320078,72.28974314,8.644397432,100.6977813,985.0301514,14.14933723,16.08142433,306,Autumn,Beijing,36.0168197,105.1593821,Tuesday,15,4,2015,Cloudy,83
69.58397013,232.9522086,20.25034465,48.73854749,3.677077551,161.1836482,12.42149925,50.88515673,3.971284268,98.03126861,1030.112914,17.36182016,6.324033889,398,Spring,Guangzhou,38.89941816,109.2699794,Thursday,14,11,2020,Clear,75
103.4129867,148.8287199,57.09579988,25.20687815,2.536823945,66.7053932,37.86313733,55.79244159,7.844549295,71.86432064,1038.165804,31.15706746,19.99389803,382,Winter,Beijing,48.51620458,92.17166831,Friday,23,7,2017,Clear,23
223.3571655,191.6384951,21.11365249,18.77566444,4.94619761,198.3182837,6.475835367,45.45420777,3.153694034,40.04276281,1018.16495,48.51311471,1.884729078,221,Winter,Shanghai,48.51476764,107.3159507,Thursday,0,9,2016,Clear,66
87.204941,147.4931027,61.22172049,8.385609837,4.251002646,49.54771413,-3.768266588,42.99442047,6.34331076,9.904658864,1035.273029,41.53750173,17.71655954,178,Summer,Guangzhou,32.89476034,99.19466991,Tuesday,8,6,2023,Clear,45
72.92803398,59.74087831,98.26204472,17.63607526,4.628401351,127.812584,11.74718885,99.22236935,6.4899661,213.2839623,1033.050899,36.49187218,18.59135815,146,Winter,Guangzhou,44.84853923,119.3435368,Monday,0,2,2024,Clear,69
228.3474735,189.3768839,11.80582299,18.10518719,3.921486009,31.04210407,33.17323866,10.04968624,6.470003494,140.8870969,1044.876329,37.55816066,1.077399799,209,Spring,Guangzhou,45.03104203,116.2107096,Friday,16,7,2016,Cloudy,3
76.49109148,183.3698305,73.26802522,39.32692944,2.733935777,135.6369912,33.23938332,56.46578546,9.310725719,325.675082,1044.370541,31.05337556,2.394089993,198,Autumn,Guangzhou,26.58053025,112.7267425,Monday,18,12,2016,Clear,37
93.27120027,275.1369937,68.32520254,25.33947372,4.895965143,40.37270597,19.71284257,84.58660248,8.091880146,96.70594373,992.2538165,28.42369508,6.925863849,97,Winter,Chengdu,26.55860636,97.0878634,Tuesday,13,4,2020,Clear,69
95.54768616,212.6436601,77.71666058,38.50324446,1.738822806,84.26879611,30.14449071,12.12455361,3.614165484,168.273668,1019.894911,39.70123069,12.37825613,88,Winter,Shenzhen,48.44671264,93.39902603,Sunday,13,5,2015,Snow,66
249.8474731,102.0718654,73.32511762,42.43000546,0.193664046,196.434198,-7.569886417,92.46360473,3.88113988,163.7378357,1018.822628,10.13375967,11.3999792,458,Winter,Beijing,28.94430501,116.5701919,Friday,17,2,2023,Snow,18
78.98771698,201.5273892,9.283061534,25.2344216,2.489687832,157.4210254,16.56487318,85.66152771,6.51934861,243.3832608,1004.006128,19.79282733,2.483054917,316,Spring,Beijing,27.56213954,94.97359059,Wednesday,12,11,2016,Snow,48
145.7386288,83.01101393,27.14141681,43.27468983,4.650053568,51.17817959,-5.744372529,25.20597759,6.30779754,319.6394156,1010.56789,14.93949918,13.89838931,388,Spring,Guangzhou,20.74404923,103.9320576,Wednesday,6,4,2021,Clear,46
200.2779223,209.1914994,60.23825049,47.55290556,2.744024243,199.6398508,0.6747829,65.75427604,3.935182285,14.40808835,986.5092143,47.44468392,14.83529041,275,Summer,Shenzhen,25.24837835,125.9133362,Wednesday,19,10,2020,Fog,91
246.9638416,140.3119559,15.32856637,12.61432215,0.967811461,29.19181475,2.684516281,37.43828672,9.038810649,43.93883748,1023.898312,37.97174716,8.412495534,482,Autumn,Shanghai,42.36764804,100.4138719,Thursday,14,10,2022,Rain,8
230.6455839,29.85223125,88.82060769,30.78594121,1.989973423,138.0775338,28.47635251,86.90279877,1.502069556,109.304587,1015.674805,7.240011577,2.947415893,3,Spring,Beijing,23.53479454,116.4841723,Saturday,22,4,2020,Rain,84
65.94848918,37.72441725,43.68673142,11.18868881,4.404569109,64.74643545,-2.072893761,84.44470857,6.87732829,315.4969489,1040.393925,22.97982352,15.46010509,67,Autumn,Beijing,36.77255371,108.8241943,Wednesday,21,1,2018,Clear,40
191.6481879,252.4704736,80.55902178,26.01704977,3.350584328,176.9969558,25.70034083,11.89230034,7.182578081,161.5056763,1018.032575,15.37474043,15.62543673,323,Spring,Guangzhou,37.37103462,126.9524152,Saturday,10,5,2018,Cloudy,34
106.5789755,64.80659537,85.55537868,18.77575293,2.160678643,54.13967425,32.56644696,65.29460145,9.457698544,167.5393891,1002.812591,39.69266985,6.893998624,301,Winter,Chengdu,37.0006459,107.2889291,Wednesday,19,6,2023,Clear,83
223.0491263,264.7378083,27.38196415,14.53007839,2.302863127,46.31233372,24.53600592,69.16696392,3.985457261,278.8714736,1037.064868,21.48229243,17.14440939,249,Summer,Chengdu,33.23210622,117.9520418,Saturday,21,11,2021,Haze,12
164.0072404,70.77645792,34.5996544,3.082870139,0.442588235,109.0061371,-8.433603982,57.21380306,4.025350969,317.3906508,1038.64114,20.50715508,7.967616165,385,Winter,Shenzhen,31.88032674,127.6645212,Sunday,10,11,2024,Clear,72
170.7405838,25.92002949,83.72597478,7.766050701,2.550809345,131.0170173,39.19989986,50.1281798,2.110279725,234.864472,1032.098511,39.83855994,16.37259899,246,Winter,Beijing,43.26371864,113.6274572,Monday,17,10,2024,Fog,98
242.5604545,271.5660355,90.29846559,15.01258388,3.218073566,59.02138296,1.685330004,58.5182638,5.383292702,236.1466145,1004.025249,6.875267135,17.2603852,110,Spring,Shanghai,36.03484455,116.4357679,Saturday,20,9,2019,Rain,94
14.90989752,117.8975954,80.36604765,5.323617652,4.415704746,62.98849236,29.91151191,78.38938767,4.909347292,171.15875,1030.237198,29.82975993,4.996702362,341,Autumn,Chengdu,30.29148693,116.8477946,Thursday,4,1,2015,Haze,14
22.57990614,42.47683887,17.33235233,49.38396178,3.026154451,97.85843521,11.47125965,72.80774161,5.159777152,355.7474668,1006.571476,14.25822021,18.73706018,435,Summer,Guangzhou,20.07156162,107.5425928,Monday,8,12,2021,Clear,29
92.74981742,246.8671292,74.53838751,39.41705506,4.875877567,141.2033621,38.60109518,63.41853178,0.312612087,155.4172992,1039.006739,35.26706212,14.48443454,210,Autumn,Shanghai,37.02767353,111.0065572,Tuesday,23,4,2016,Clear,47
17.3035976,136.9075362,95.91567931,11.83541113,1.099215893,11.37478117,-2.441565133,43.68022312,5.702853981,53.36193608,983.5361375,21.26500015,6.191364876,177,Autumn,Guangzhou,44.63580529,122.6584972,Friday,16,9,2024,Snow,60
120.0373824,264.7610657,99.70481582,20.90736074,0.608059165,49.41093811,-7.31790292,61.78197944,5.290362281,136.6993029,990.1586495,40.61627208,15.04957153,104,Summer,Guangzhou,49.4381331,114.7326572,Thursday,20,11,2016,Fog,48
99.37369883,136.1172604,77.85151777,24.61137447,0.69138133,180.7432575,-8.657774599,10.98791875,5.881832579,158.7205777,1023.808095,35.51220277,9.833613759,69,Spring,Shanghai,38.70180803,92.84496041,Tuesday,12,11,2015,Haze,19
135.4861364,77.97027327,37.31907471,11.87530693,1.646522268,109.9728254,20.92520565,85.90005384,7.126662601,214.2745219,992.1430845,3.050096368,10.82469356,35,Spring,Shanghai,33.24723899,121.4107752,Tuesday,20,8,2017,Clear,94
168.8466872,67.30430574,45.43963432,32.60260138,2.505477718,12.42811278,7.947476599,89.18278772,5.907539764,160.5996339,992.3310399,10.21661508,6.936752562,140,Summer,Beijing,42.35139748,125.7055921,Tuesday,3,12,2017,Fog,36
15.90455828,244.3024365,90.52107289,2.437233899,3.096418109,118.145166,10.88045308,78.8833075,0.106581046,52.60735857,1007.351791,43.36755605,11.00695888,199,Summer,Chengdu,29.35933254,103.6803881,Wednesday,20,9,2016,Snow,55
212.4222527,187.7980853,76.66411516,12.26635173,4.505211902,19.16121134,0.532001521,84.76099983,7.602380904,64.64884558,1029.912387,3.304959839,8.160956485,360,Winter,Shanghai,39.46883436,94.83455988,Thursday,9,10,2024,Clear,59
136.8970646,71.84276691,86.77851965,17.70808545,3.603939984,82.25377638,13.01396822,82.64070729,2.676025383,270.2153863,1003.727175,32.62907872,6.286184217,136,Summer,Shenzhen,36.15577826,90.67748204,Thursday,21,6,2020,Haze,15
127.9605421,77.12636444,71.23160609,45.99670783,1.83794107,46.72371795,24.15622852,29.63828814,1.011663107,240.1003718,1024.183069,48.86394132,11.80011297,62,Winter,Shanghai,21.96877366,117.4059052,Saturday,3,8,2022,Clear,6
124.4954552,246.6668159,9.520612357,18.57909584,0.242190815,132.4105363,-5.076827089,81.58305409,5.15687536,176.2518208,1003.433109,17.36698215,2.632253565,344,Spring,Beijing,20.80581753,103.2496274,Friday,2,12,2024,Cloudy,98
23.31569683,262.3507972,16.30262206,47.44448402,3.622959181,38.97605778,27.18202436,61.62084234,7.835218768,111.8558071,1047.918759,0.275395975,10.97909065,391,Autumn,Chengdu,35.39135983,109.1609424,Wednesday,20,2,2024,Snow,17
162.3424251,223.9900416,5.870044286,4.904988236,3.412411527,76.23032339,1.519114165,16.56698483,9.622475518,332.3109359,997.6929907,0.978212583,17.84333153,308,Summer,Shanghai,32.12516827,95.60383691,Thursday,22,7,2020,Haze,6
248.8708908,262.3560119,22.11356283,7.414630119,1.708639985,143.9793871,-2.264337769,96.55740795,6.985827189,265.3671185,991.9637065,1.974101578,1.115724428,360,Summer,Guangzhou,20.16880797,107.2573603,Saturday,10,3,2016,Rain,36
10.82104569,233.5730502,69.11982159,12.8925179,3.413229543,173.9445908,27.16683112,31.7154605,4.737872471,250.9323596,985.8396936,19.39498074,7.264793848,467,Summer,Guangzhou,24.82866744,115.6467049,Friday,11,12,2021,Rain,18
224.5166398,235.0248128,48.91963665,19.98654102,2.436485739,117.0518334,22.93243996,10.94375465,8.784966563,44.46714665,994.8664969,33.79926994,12.52332137,246,Winter,Shenzhen,20.92538516,113.3796284,Sunday,20,9,2021,Rain,94
132.275542,182.6004392,75.72667231,13.46882901,2.883874474,94.64065479,-7.717223549,19.78819172,6.59852292,226.1415838,1041.152133,33.38088123,7.473494473,208,Winter,Chengdu,42.0577901,98.36305225,Saturday,15,7,2015,Cloudy,58
37.78634784,273.4542764,47.69621751,6.96167997,0.222059774,51.00964439,3.532389644,99.31734128,4.079296297,145.4226266,1009.549868,0.16160922,5.415523286,411,Spring,Chengdu,31.37912074,119.3916294,Tuesday,10,7,2018,Snow,76
86.94265634,263.2486394,42.69034052,32.01965287,4.190732842,121.194619,17.1983654,17.81768611,1.908327026,242.6713931,993.2088959,14.73132403,5.192882162,485,Spring,Guangzhou,45.96803652,126.1940312,Saturday,16,2,2018,Fog,24
102.2427875,98.60107399,54.18993318,10.79700111,0.998900867,172.1812452,24.77699672,99.48423789,6.594353338,311.7710077,1035.31621,22.01883686,6.379155645,410,Winter,Chengdu,25.0665504,94.52682556,Thursday,20,12,2023,Haze,9
76.91862426,251.3087908,16.83306686,11.75048649,0.393677058,150.0608419,33.2782697,54.85797058,4.700303125,344.1766036,1029.846885,10.73447476,10.93845906,150,Summer,Guangzhou,47.20421262,98.11476152,Tuesday,10,6,2024,Rain,5
93.86660835,103.3689875,8.629394668,47.8502462,2.496974433,180.1524332,37.12725948,90.83014843,2.601924434,297.2027661,1049.134083,43.84791227,3.067960587,306,Spring,Shanghai,32.28201093,99.56840372,Saturday,23,4,2024,Cloudy,30
166.720358,40.46963065,29.48094783,15.26728642,0.97832216,75.99808352,-7.342291467,70.75454318,3.693617912,8.197215204,1001.816673,35.49958719,10.02007858,198,Summer,Beijing,30.88646504,92.45866625,Thursday,19,7,2022,Fog,30
117.7086383,70.11742707,57.98523019,7.272397414,1.735284482,160.8167239,36.07285944,93.13157852,6.054607677,317.5393306,1010.712329,25.37454854,19.83909848,440,Winter,Guangzhou,45.50530098,105.2271546,Wednesday,13,9,2020,Fog,67
115.3195427,84.58342918,35.95354498,44.35030801,3.997902777,175.280056,-0.561420049,97.78130496,6.567165548,286.2998234,1037.844023,5.893145705,19.04515052,335,Summer,Guangzhou,21.30030516,106.0599691,Wednesday,0,12,2018,Clear,42
98.54077159,76.24822138,41.26770106,12.82974636,1.00481794,14.09237641,-6.237324793,62.05001508,2.723729332,174.5394615,980.2479349,18.36800979,12.65869178,416,Winter,Shanghai,45.59043663,96.69344815,Friday,20,7,2019,Snow,68
59.76515915,118.5777419,31.84319466,3.572313754,0.525407741,189.8904831,7.322829168,58.36872755,8.328636218,15.6119822,1011.98315,18.95632746,15.08216329,70,Summer,Chengdu,46.23029926,99.36755721,Monday,16,12,2020,Cloudy,44
238.2878039,268.5002399,6.62926164,28.60927039,2.362773601,37.11191395,39.44497307,48.38728268,2.217722905,72.67911287,1039.407329,38.17713356,15.95824177,28,Summer,Guangzhou,47.42306885,104.9152223,Wednesday,20,12,2016,Rain,52
83.78647281,97.17846136,51.67936335,40.12330593,3.678455544,27.16168697,38.08641835,90.78387351,9.450194102,99.44906423,1013.963032,4.803929421,11.35646562,294,Summer,Chengdu,35.82566402,100.6896776,Wednesday,1,4,2019,Snow,76
221.7568209,202.8895631,38.02167798,9.631253737,3.371863412,69.53678047,28.14204478,79.63787528,3.503137574,69.29282683,994.291058,30.15863422,9.135429712,436,Winter,Shenzhen,29.87393408,102.3578426,Wednesday,7,11,2017,Cloudy,47
73.42203017,129.1168727,92.14689499,32.55202366,3.347799123,76.48295734,16.71679594,60.8261803,0.495301612,142.5315538,1007.365502,15.05744849,5.80557002,83,Winter,Shenzhen,42.61229818,119.7096164,Tuesday,9,7,2024,Snow,45
156.0887712,69.41574113,60.33639381,48.98448861,3.452562956,161.6774577,38.57518438,14.9586525,1.325916482,265.7285479,1030.808063,44.85393989,9.466186007,205,Autumn,Beijing,26.2476193,108.6517578,Thursday,7,5,2023,Haze,52
246.8132716,30.24019096,12.16782015,35.55492777,4.747035495,77.50930393,-1.819696471,27.87287333,6.190942282,132.6988585,990.1439187,25.10978151,18.12538772,122,Winter,Shenzhen,43.83097573,97.7064285,Tuesday,1,4,2020,Fog,1
